database,id,client_order_id,customer_name,order_details,created_at,source,restored_from_edge,synced_from_edge_at,experiment_id,batch_id,test_case_id,run_id,request_number,phase
cloud,272,v41-TC01-10-2-ecafd1c1,V4.1 TC01 Run 10 Customer 2,"V4.1 test order 2 for normal_operation, run 10, phase workload",2026-08-22T18:07:58.926,cloud,0,,TC01-20260822T180758401322-run10-600b89,TC01-batch-20260822T180558-a2cc9e,TC01,10,2,workload
cloud,273,v41-TC01-10-3-b747e536,V4.1 TC01 Run 10 Customer 3,"V4.1 test order 3 for normal_operation, run 10, phase workload",2026-08-22T18:07:59.336,cloud,0,,TC01-20260822T180758401322-run10-600b89,TC01-batch-20260822T180558-a2cc9e,TC01,10,3,workload
cloud,274,v41-TC01-10-4-c9008e79,V4.1 TC01 Run 10 Customer 4,"V4.1 test order 4 for normal_operation, run 10, phase workload",2026-08-22T18:07:59.732,cloud,0,,TC01-20260822T180758401322-run10-600b89,TC01-batch-20260822T180558-a2cc9e,TC01,10,4,workload
cloud,275,v41-TC01-10-5-ca60ba09,V4.1 TC01 Run 10 Customer 5,"V4.1 test order 5 for normal_operation, run 10, phase workload",2026-08-22T18:08:00.237,cloud,0,,TC01-20260822T180758401322-run10-600b89,TC01-batch-20260822T180558-a2cc9e,TC01,10,5,workload
cloud,276,v41-TC01-10-6-7cce8811,V4.1 TC01 Run 10 Customer 6,"V4.1 test order 6 for normal_operation, run 10, phase workload",2026-08-22T18:08:00.655,cloud,0,,TC01-20260822T180758401322-run10-600b89,TC01-batch-20260822T180558-a2cc9e,TC01,10,6,workload
cloud,277,v41-TC01-10-7-a94d49cc,V4.1 TC01 Run 10 Customer 7,"V4.1 test order 7 for normal_operation, run 10, phase workload",2026-08-22T18:08:01.108,cloud,0,,TC01-20260822T180758401322-run10-600b89,TC01-batch-20260822T180558-a2cc9e,TC01,10,7,workload
cloud,278,v41-TC01-10-8-8933e843,V4.1 TC01 Run 10 Customer 8,"V4.1 test order 8 for normal_operation, run 10, phase workload",2026-08-22T18:08:06.327,cloud,0,,TC01-20260822T180758401322-run10-600b89,TC01-batch-20260822T180558-a2cc9e,TC01,10,8,workload
cloud,279,v41-TC01-10-9-0de55975,V4.1 TC01 Run 10 Customer 9,"V4.1 test order 9 for normal_operation, run 10, phase workload",2026-08-22T18:08:06.958,cloud,0,,TC01-20260822T180758401322-run10-600b89,TC01-batch-20260822T180558-a2cc9e,TC01,10,9,workload
cloud,280,v41-TC01-10-10-65be3260,V4.1 TC01 Run 10 Customer 10,"V4.1 test order 10 for normal_operation, run 10, phase workload",2026-08-22T18:08:07.392,cloud,0,,TC01-20260822T180758401322-run10-600b89,TC01-batch-20260822T180558-a2cc9e,TC01,10,10,workload
cloud,281,v41-TC01-10-11-fde0cf03,V4.1 TC01 Run 10 Customer 11,"V4.1 test order 11 for normal_operation, run 10, phase workload",2026-08-22T18:08:07.988,cloud,0,,TC01-20260822T180758401322-run10-600b89,TC01-batch-20260822T180558-a2cc9e,TC01,10,11,workload
cloud,282,v41-TC01-10-12-da97ba6f,V4.1 TC01 Run 10 Customer 12,"V4.1 test order 12 for normal_operation, run 10, phase workload",2026-08-22T18:08:08.398,cloud,0,,TC01-20260822T180758401322-run10-600b89,TC01-batch-20260822T180558-a2cc9e,TC01,10,12,workload
cloud,283,v41-TC01-10-13-9a806f73,V4.1 TC01 Run 10 Customer 13,"V4.1 test order 13 for normal_operation, run 10, phase workload",2026-08-22T18:08:08.905,cloud,0,,TC01-20260822T180758401322-run10-600b89,TC01-batch-20260822T180558-a2cc9e,TC01,10,13,workload
cloud,284,v41-TC01-10-14-9ff6a86f,V4.1 TC01 Run 10 Customer 14,"V4.1 test order 14 for normal_operation, run 10, phase workload",2026-08-22T18:08:09.346,cloud,0,,TC01-20260822T180758401322-run10-600b89,TC01-batch-20260822T180558-a2cc9e,TC01,10,14,workload
cloud,285,v41-TC01-10-15-839257c7,V4.1 TC01 Run 10 Customer 15,"V4.1 test order 15 for normal_operation, run 10, phase workload",2026-08-22T18:08:09.760,cloud,0,,TC01-20260822T180758401322-run10-600b89,TC01-batch-20260822T180558-a2cc9e,TC01,10,15,workload
cloud,286,v41-TC01-10-16-5bcdf74d,V4.1 TC01 Run 10 Customer 16,"V4.1 test order 16 for normal_operation, run 10, phase workload",2026-08-22T18:08:10.201,cloud,0,,TC01-20260822T180758401322-run10-600b89,TC01-batch-20260822T180558-a2cc9e,TC01,10,16,workload
cloud,287,v41-TC01-10-17-8030ed37,V4.1 TC01 Run 10 Customer 17,"V4.1 test order 17 for normal_operation, run 10, phase workload",2026-08-22T18:08:10.600,cloud,0,,TC01-20260822T180758401322-run10-600b89,TC01-batch-20260822T180558-a2cc9e,TC01,10,17,workload
cloud,288,v41-TC01-10-18-b2b4d84f,V4.1 TC01 Run 10 Customer 18,"V4.1 test order 18 for normal_operation, run 10, phase workload",2026-08-22T18:08:11.030,cloud,0,,TC01-20260822T180758401322-run10-600b89,TC01-batch-20260822T180558-a2cc9e,TC01,10,18,workload
cloud,289,v41-TC01-10-19-858f312e,V4.1 TC01 Run 10 Customer 19,"V4.1 test order 19 for normal_operation, run 10, phase workload",2026-08-22T18:08:11.477,cloud,0,,TC01-20260822T180758401322-run10-600b89,TC01-batch-20260822T180558-a2cc9e,TC01,10,19,workload
cloud,290,v41-TC01-10-20-9171581c,V4.1 TC01 Run 10 Customer 20,"V4.1 test order 20 for normal_operation, run 10, phase workload",2026-08-22T18:08:11.931,cloud,0,,TC01-20260822T180758401322-run10-600b89,TC01-batch-20260822T180558-a2cc9e,TC01,10,20,workload
cloud,291,v41-TC01-10-21-6657b26d,V4.1 TC01 Run 10 Customer 21,"V4.1 test order 21 for normal_operation, run 10, phase workload",2026-08-22T18:08:12.410,cloud,0,,TC01-20260822T180758401322-run10-600b89,TC01-batch-20260822T180558-a2cc9e,TC01,10,21,workload
cloud,292,v41-TC01-10-22-279d4615,V4.1 TC01 Run 10 Customer 22,"V4.1 test order 22 for normal_operation, run 10, phase workload",2026-08-22T18:08:12.787,cloud,0,,TC01-20260822T180758401322-run10-600b89,TC01-batch-20260822T180558-a2cc9e,TC01,10,22,workload
cloud,293,v41-TC01-10-23-a8c76e24,V4.1 TC01 Run 10 Customer 23,"V4.1 test order 23 for normal_operation, run 10, phase workload",2026-08-22T18:08:13.266,cloud,0,,TC01-20260822T180758401322-run10-600b89,TC01-batch-20260822T180558-a2cc9e,TC01,10,23,workload
cloud,294,v41-TC01-10-24-4d38042e,V4.1 TC01 Run 10 Customer 24,"V4.1 test order 24 for normal_operation, run 10, phase workload",2026-08-22T18:08:13.666,cloud,0,,TC01-20260822T180758401322-run10-600b89,TC01-batch-20260822T180558-a2cc9e,TC01,10,24,workload
cloud,295,v41-TC01-10-25-a5b9c1d3,V4.1 TC01 Run 10 Customer 25,"V4.1 test order 25 for normal_operation, run 10, phase workload",2026-08-22T18:08:14.042,cloud,0,,TC01-20260822T180758401322-run10-600b89,TC01-batch-20260822T180558-a2cc9e,TC01,10,25,workload
cloud,296,v41-TC01-10-26-3a42599b,V4.1 TC01 Run 10 Customer 26,"V4.1 test order 26 for normal_operation, run 10, phase workload",2026-08-22T18:08:14.557,cloud,0,,TC01-20260822T180758401322-run10-600b89,TC01-batch-20260822T180558-a2cc9e,TC01,10,26,workload
cloud,297,v41-TC01-10-27-4fca6759,V4.1 TC01 Run 10 Customer 27,"V4.1 test order 27 for normal_operation, run 10, phase workload",2026-08-22T18:08:14.921,cloud,0,,TC01-20260822T180758401322-run10-600b89,TC01-batch-20260822T180558-a2cc9e,TC01,10,27,workload
cloud,298,v41-TC01-10-28-4c904692,V4.1 TC01 Run 10 Customer 28,"V4.1 test order 28 for normal_operation, run 10, phase workload",2026-08-22T18:08:15.300,cloud,0,,TC01-20260822T180758401322-run10-600b89,TC01-batch-20260822T180558-a2cc9e,TC01,10,28,workload
cloud,299,v41-TC01-10-29-6dc66aff,V4.1 TC01 Run 10 Customer 29,"V4.1 test order 29 for normal_operation, run 10, phase workload",2026-08-22T18:08:15.820,cloud,0,,TC01-20260822T180758401322-run10-600b89,TC01-batch-20260822T180558-a2cc9e,TC01,10,29,workload
cloud,300,v41-TC01-10-30-d65a4a50,V4.1 TC01 Run 10 Customer 30,"V4.1 test order 30 for normal_operation, run 10, phase workload",2026-08-22T18:08:16.211,cloud,0,,TC01-20260822T180758401322-run10-600b89,TC01-batch-20260822T180558-a2cc9e,TC01,10,30,workload
cloud,301,v41-TC02-1-1-c7fb0e0a,V4.1 TC02 Run 1 Customer 1,"V4.1 test order 1 for cloud_failure_with_stateful_edge_failover, run 1, phase workload",2026-08-22T18:08:30.828,edge_recovered,1,2026-08-22T18:39:08.569,TC02-20260822T180830806173-run1-23c40b,TC02-batch-20260822T180830-a18476,TC02,1,1,workload
cloud,302,v41-TC02-1-2-11b995bd,V4.1 TC02 Run 1 Customer 2,"V4.1 test order 2 for cloud_failure_with_stateful_edge_failover, run 1, phase workload",2026-08-22T18:08:33.259,edge_recovered,1,2026-08-22T18:39:08.955,TC02-20260822T180830806173-run1-23c40b,TC02-batch-20260822T180830-a18476,TC02,1,2,workload
cloud,303,v41-TC02-1-3-85e004bf,V4.1 TC02 Run 1 Customer 3,"V4.1 test order 3 for cloud_failure_with_stateful_edge_failover, run 1, phase workload",2026-08-22T18:08:33.800,edge_recovered,1,2026-08-22T18:39:09.354,TC02-20260822T180830806173-run1-23c40b,TC02-batch-20260822T180830-a18476,TC02,1,3,workload
cloud,304,v41-TC02-1-4-4cab05fe,V4.1 TC02 Run 1 Customer 4,"V4.1 test order 4 for cloud_failure_with_stateful_edge_failover, run 1, phase workload",2026-08-22T18:08:34.182,edge_recovered,1,2026-08-22T18:39:09.716,TC02-20260822T180830806173-run1-23c40b,TC02-batch-20260822T180830-a18476,TC02,1,4,workload
cloud,305,v41-TC02-1-5-5894e404,V4.1 TC02 Run 1 Customer 5,"V4.1 test order 5 for cloud_failure_with_stateful_edge_failover, run 1, phase workload",2026-08-22T18:08:34.577,edge_recovered,1,2026-08-22T18:39:10.089,TC02-20260822T180830806173-run1-23c40b,TC02-batch-20260822T180830-a18476,TC02,1,5,workload
cloud,306,v41-TC02-1-6-918384b9,V4.1 TC02 Run 1 Customer 6,"V4.1 test order 6 for cloud_failure_with_stateful_edge_failover, run 1, phase workload",2026-08-22T18:08:35.078,edge_recovered,1,2026-08-22T18:39:10.483,TC02-20260822T180830806173-run1-23c40b,TC02-batch-20260822T180830-a18476,TC02,1,6,workload
cloud,307,v41-TC02-1-7-d1917717,V4.1 TC02 Run 1 Customer 7,"V4.1 test order 7 for cloud_failure_with_stateful_edge_failover, run 1, phase workload",2026-08-22T18:08:35.454,edge_recovered,1,2026-08-22T18:39:11.012,TC02-20260822T180830806173-run1-23c40b,TC02-batch-20260822T180830-a18476,TC02,1,7,workload
cloud,308,v41-TC02-1-8-dbf20b43,V4.1 TC02 Run 1 Customer 8,"V4.1 test order 8 for cloud_failure_with_stateful_edge_failover, run 1, phase workload",2026-08-22T18:08:35.821,edge_recovered,1,2026-08-22T18:39:11.383,TC02-20260822T180830806173-run1-23c40b,TC02-batch-20260822T180830-a18476,TC02,1,8,workload
cloud,309,v41-TC02-1-9-83cfa2d2,V4.1 TC02 Run 1 Customer 9,"V4.1 test order 9 for cloud_failure_with_stateful_edge_failover, run 1, phase workload",2026-08-22T18:08:36.348,edge_recovered,1,2026-08-22T18:39:11.748,TC02-20260822T180830806173-run1-23c40b,TC02-batch-20260822T180830-a18476,TC02,1,9,workload
cloud,310,v41-TC02-1-10-8bef7205,V4.1 TC02 Run 1 Customer 10,"V4.1 test order 10 for cloud_failure_with_stateful_edge_failover, run 1, phase workload",2026-08-22T18:08:36.703,edge_recovered,1,2026-08-22T18:39:12.086,TC02-20260822T180830806173-run1-23c40b,TC02-batch-20260822T180830-a18476,TC02,1,10,workload
cloud,311,v41-TC02-1-11-66f7d1ce,V4.1 TC02 Run 1 Customer 11,"V4.1 test order 11 for cloud_failure_with_stateful_edge_failover, run 1, phase workload",2026-08-22T18:08:37.067,edge_recovered,1,2026-08-22T18:39:12.451,TC02-20260822T180830806173-run1-23c40b,TC02-batch-20260822T180830-a18476,TC02,1,11,workload
cloud,312,v41-TC02-1-12-8aae46fd,V4.1 TC02 Run 1 Customer 12,"V4.1 test order 12 for cloud_failure_with_stateful_edge_failover, run 1, phase workload",2026-08-22T18:08:37.574,edge_recovered,1,2026-08-22T18:39:12.819,TC02-20260822T180830806173-run1-23c40b,TC02-batch-20260822T180830-a18476,TC02,1,12,workload
cloud,313,v41-TC02-1-13-b76ea03e,V4.1 TC02 Run 1 Customer 13,"V4.1 test order 13 for cloud_failure_with_stateful_edge_failover, run 1, phase workload",2026-08-22T18:08:37.982,edge_recovered,1,2026-08-22T18:39:13.150,TC02-20260822T180830806173-run1-23c40b,TC02-batch-20260822T180830-a18476,TC02,1,13,workload
cloud,314,v41-TC02-1-14-9d3425c6,V4.1 TC02 Run 1 Customer 14,"V4.1 test order 14 for cloud_failure_with_stateful_edge_failover, run 1, phase workload",2026-08-22T18:08:38.357,edge_recovered,1,2026-08-22T18:39:13.462,TC02-20260822T180830806173-run1-23c40b,TC02-batch-20260822T180830-a18476,TC02,1,14,workload
cloud,315,v41-TC02-1-15-202738e3,V4.1 TC02 Run 1 Customer 15,"V4.1 test order 15 for cloud_failure_with_stateful_edge_failover, run 1, phase workload",2026-08-22T18:08:38.822,edge_recovered,1,2026-08-22T18:39:13.793,TC02-20260822T180830806173-run1-23c40b,TC02-batch-20260822T180830-a18476,TC02,1,15,workload
cloud,316,v41-TC02-1-16-fac3921e,V4.1 TC02 Run 1 Customer 16,"V4.1 test order 16 for cloud_failure_with_stateful_edge_failover, run 1, phase workload",2026-08-22T18:08:39.240,edge_recovered,1,2026-08-22T18:39:14.140,TC02-20260822T180830806173-run1-23c40b,TC02-batch-20260822T180830-a18476,TC02,1,16,workload
cloud,317,v41-TC02-1-17-b96ccce4,V4.1 TC02 Run 1 Customer 17,"V4.1 test order 17 for cloud_failure_with_stateful_edge_failover, run 1, phase workload",2026-08-22T18:08:39.633,edge_recovered,1,2026-08-22T18:39:14.470,TC02-20260822T180830806173-run1-23c40b,TC02-batch-20260822T180830-a18476,TC02,1,17,workload
cloud,318,v41-TC02-1-18-3732861a,V4.1 TC02 Run 1 Customer 18,"V4.1 test order 18 for cloud_failure_with_stateful_edge_failover, run 1, phase workload",2026-08-22T18:08:40.043,edge_recovered,1,2026-08-22T18:39:14.813,TC02-20260822T180830806173-run1-23c40b,TC02-batch-20260822T180830-a18476,TC02,1,18,workload
cloud,319,v41-TC02-1-19-68e89750,V4.1 TC02 Run 1 Customer 19,"V4.1 test order 19 for cloud_failure_with_stateful_edge_failover, run 1, phase workload",2026-08-22T18:08:40.422,edge_recovered,1,2026-08-22T18:39:15.159,TC02-20260822T180830806173-run1-23c40b,TC02-batch-20260822T180830-a18476,TC02,1,19,workload
cloud,320,v41-TC02-1-20-848a7f7b,V4.1 TC02 Run 1 Customer 20,"V4.1 test order 20 for cloud_failure_with_stateful_edge_failover, run 1, phase workload",2026-08-22T18:08:40.796,edge_recovered,1,2026-08-22T18:39:15.517,TC02-20260822T180830806173-run1-23c40b,TC02-batch-20260822T180830-a18476,TC02,1,20,workload
cloud,321,v41-TC02-1-21-411950a5,V4.1 TC02 Run 1 Customer 21,"V4.1 test order 21 for cloud_failure_with_stateful_edge_failover, run 1, phase workload",2026-08-22T18:08:41.213,edge_recovered,1,2026-08-22T18:39:15.852,TC02-20260822T180830806173-run1-23c40b,TC02-batch-20260822T180830-a18476,TC02,1,21,workload
cloud,322,v41-TC02-1-22-9a20c5af,V4.1 TC02 Run 1 Customer 22,"V4.1 test order 22 for cloud_failure_with_stateful_edge_failover, run 1, phase workload",2026-08-22T18:08:41.610,edge_recovered,1,2026-08-22T18:39:16.177,TC02-20260822T180830806173-run1-23c40b,TC02-batch-20260822T180830-a18476,TC02,1,22,workload
cloud,323,v41-TC02-1-23-8f7a5edd,V4.1 TC02 Run 1 Customer 23,"V4.1 test order 23 for cloud_failure_with_stateful_edge_failover, run 1, phase workload",2026-08-22T18:08:42.018,edge_recovered,1,2026-08-22T18:39:16.518,TC02-20260822T180830806173-run1-23c40b,TC02-batch-20260822T180830-a18476,TC02,1,23,workload
cloud,324,v41-TC02-1-24-9632eefa,V4.1 TC02 Run 1 Customer 24,"V4.1 test order 24 for cloud_failure_with_stateful_edge_failover, run 1, phase workload",2026-08-22T18:08:42.410,edge_recovered,1,2026-08-22T18:39:16.881,TC02-20260822T180830806173-run1-23c40b,TC02-batch-20260822T180830-a18476,TC02,1,24,workload
cloud,325,v41-TC02-1-25-1be40dd7,V4.1 TC02 Run 1 Customer 25,"V4.1 test order 25 for cloud_failure_with_stateful_edge_failover, run 1, phase workload",2026-08-22T18:08:42.777,edge_recovered,1,2026-08-22T18:39:17.230,TC02-20260822T180830806173-run1-23c40b,TC02-batch-20260822T180830-a18476,TC02,1,25,workload
cloud,326,v41-TC02-1-26-af058ea9,V4.1 TC02 Run 1 Customer 26,"V4.1 test order 26 for cloud_failure_with_stateful_edge_failover, run 1, phase workload",2026-08-22T18:08:43.144,edge_recovered,1,2026-08-22T18:39:17.584,TC02-20260822T180830806173-run1-23c40b,TC02-batch-20260822T180830-a18476,TC02,1,26,workload
cloud,327,v41-TC02-1-27-9bc15343,V4.1 TC02 Run 1 Customer 27,"V4.1 test order 27 for cloud_failure_with_stateful_edge_failover, run 1, phase workload",2026-08-22T18:08:43.501,edge_recovered,1,2026-08-22T18:39:17.963,TC02-20260822T180830806173-run1-23c40b,TC02-batch-20260822T180830-a18476,TC02,1,27,workload
cloud,328,v41-TC02-1-28-6d0fd98b,V4.1 TC02 Run 1 Customer 28,"V4.1 test order 28 for cloud_failure_with_stateful_edge_failover, run 1, phase workload",2026-08-22T18:08:43.879,edge_recovered,1,2026-08-22T18:39:18.285,TC02-20260822T180830806173-run1-23c40b,TC02-batch-20260822T180830-a18476,TC02,1,28,workload
cloud,329,v41-TC02-1-29-1e538b95,V4.1 TC02 Run 1 Customer 29,"V4.1 test order 29 for cloud_failure_with_stateful_edge_failover, run 1, phase workload",2026-08-22T18:08:44.266,edge_recovered,1,2026-08-22T18:39:18.613,TC02-20260822T180830806173-run1-23c40b,TC02-batch-20260822T180830-a18476,TC02,1,29,workload
cloud,330,v41-TC02-1-30-fbba9b4e,V4.1 TC02 Run 1 Customer 30,"V4.1 test order 30 for cloud_failure_with_stateful_edge_failover, run 1, phase workload",2026-08-22T18:08:44.638,edge_recovered,1,2026-08-22T18:39:18.937,TC02-20260822T180830806173-run1-23c40b,TC02-batch-20260822T180830-a18476,TC02,1,30,workload
cloud,331,v41-TC02-2-1-5ac495c2,V4.1 TC02 Run 2 Customer 1,"V4.1 test order 1 for cloud_failure_with_stateful_edge_failover, run 2, phase workload",2026-08-22T18:08:46.523,edge_recovered,1,2026-08-22T18:39:19.304,TC02-20260822T180846502281-run2-0e5068,TC02-batch-20260822T180830-a18476,TC02,2,1,workload
cloud,332,v41-TC02-2-2-c58208a8,V4.1 TC02 Run 2 Customer 2,"V4.1 test order 2 for cloud_failure_with_stateful_edge_failover, run 2, phase workload",2026-08-22T18:08:48.915,edge_recovered,1,2026-08-22T18:39:19.650,TC02-20260822T180846502281-run2-0e5068,TC02-batch-20260822T180830-a18476,TC02,2,2,workload
cloud,333,v41-TC02-2-3-504547f3,V4.1 TC02 Run 2 Customer 3,"V4.1 test order 3 for cloud_failure_with_stateful_edge_failover, run 2, phase workload",2026-08-22T18:08:49.336,edge_recovered,1,2026-08-22T18:39:19.993,TC02-20260822T180846502281-run2-0e5068,TC02-batch-20260822T180830-a18476,TC02,2,3,workload
cloud,334,v41-TC02-2-4-fddad731,V4.1 TC02 Run 2 Customer 4,"V4.1 test order 4 for cloud_failure_with_stateful_edge_failover, run 2, phase workload",2026-08-22T18:08:49.748,edge_recovered,1,2026-08-22T18:39:20.373,TC02-20260822T180846502281-run2-0e5068,TC02-batch-20260822T180830-a18476,TC02,2,4,workload
cloud,335,v41-TC02-2-5-2666940a,V4.1 TC02 Run 2 Customer 5,"V4.1 test order 5 for cloud_failure_with_stateful_edge_failover, run 2, phase workload",2026-08-22T18:08:50.155,edge_recovered,1,2026-08-22T18:39:20.805,TC02-20260822T180846502281-run2-0e5068,TC02-batch-20260822T180830-a18476,TC02,2,5,workload
cloud,336,v41-TC02-2-6-13f21a39,V4.1 TC02 Run 2 Customer 6,"V4.1 test order 6 for cloud_failure_with_stateful_edge_failover, run 2, phase workload",2026-08-22T18:08:50.537,edge_recovered,1,2026-08-22T18:39:21.159,TC02-20260822T180846502281-run2-0e5068,TC02-batch-20260822T180830-a18476,TC02,2,6,workload
cloud,337,v41-TC02-2-7-2496a277,V4.1 TC02 Run 2 Customer 7,"V4.1 test order 7 for cloud_failure_with_stateful_edge_failover, run 2, phase workload",2026-08-22T18:08:50.911,edge_recovered,1,2026-08-22T18:39:21.525,TC02-20260822T180846502281-run2-0e5068,TC02-batch-20260822T180830-a18476,TC02,2,7,workload
cloud,338,v41-TC02-2-8-6e3b8e83,V4.1 TC02 Run 2 Customer 8,"V4.1 test order 8 for cloud_failure_with_stateful_edge_failover, run 2, phase workload",2026-08-22T18:08:51.301,edge_recovered,1,2026-08-22T18:39:21.959,TC02-20260822T180846502281-run2-0e5068,TC02-batch-20260822T180830-a18476,TC02,2,8,workload
cloud,339,v41-TC02-2-9-deb45237,V4.1 TC02 Run 2 Customer 9,"V4.1 test order 9 for cloud_failure_with_stateful_edge_failover, run 2, phase workload",2026-08-22T18:08:51.678,edge_recovered,1,2026-08-22T18:39:22.337,TC02-20260822T180846502281-run2-0e5068,TC02-batch-20260822T180830-a18476,TC02,2,9,workload
cloud,340,v41-TC02-2-10-380f358c,V4.1 TC02 Run 2 Customer 10,"V4.1 test order 10 for cloud_failure_with_stateful_edge_failover, run 2, phase workload",2026-08-22T18:08:52.043,edge_recovered,1,2026-08-22T18:39:22.707,TC02-20260822T180846502281-run2-0e5068,TC02-batch-20260822T180830-a18476,TC02,2,10,workload
cloud,341,v41-TC02-2-11-59ea859b,V4.1 TC02 Run 2 Customer 11,"V4.1 test order 11 for cloud_failure_with_stateful_edge_failover, run 2, phase workload",2026-08-22T18:08:52.434,edge_recovered,1,2026-08-22T18:39:23.115,TC02-20260822T180846502281-run2-0e5068,TC02-batch-20260822T180830-a18476,TC02,2,11,workload
cloud,342,v41-TC02-2-12-f12bf356,V4.1 TC02 Run 2 Customer 12,"V4.1 test order 12 for cloud_failure_with_stateful_edge_failover, run 2, phase workload",2026-08-22T18:08:52.811,edge_recovered,1,2026-08-22T18:39:23.507,TC02-20260822T180846502281-run2-0e5068,TC02-batch-20260822T180830-a18476,TC02,2,12,workload
cloud,343,v41-TC02-2-13-5f46b0b6,V4.1 TC02 Run 2 Customer 13,"V4.1 test order 13 for cloud_failure_with_stateful_edge_failover, run 2, phase workload",2026-08-22T18:08:53.200,edge_recovered,1,2026-08-22T18:39:23.971,TC02-20260822T180846502281-run2-0e5068,TC02-batch-20260822T180830-a18476,TC02,2,13,workload
cloud,344,v41-TC02-2-14-cd654fb8,V4.1 TC02 Run 2 Customer 14,"V4.1 test order 14 for cloud_failure_with_stateful_edge_failover, run 2, phase workload",2026-08-22T18:08:53.700,edge_recovered,1,2026-08-22T18:39:24.354,TC02-20260822T180846502281-run2-0e5068,TC02-batch-20260822T180830-a18476,TC02,2,14,workload
cloud,345,v41-TC02-2-15-b3b335e8,V4.1 TC02 Run 2 Customer 15,"V4.1 test order 15 for cloud_failure_with_stateful_edge_failover, run 2, phase workload",2026-08-22T18:08:54.089,edge_recovered,1,2026-08-22T18:39:24.670,TC02-20260822T180846502281-run2-0e5068,TC02-batch-20260822T180830-a18476,TC02,2,15,workload
cloud,346,v41-TC02-2-16-74dbfa64,V4.1 TC02 Run 2 Customer 16,"V4.1 test order 16 for cloud_failure_with_stateful_edge_failover, run 2, phase workload",2026-08-22T18:08:54.437,edge_recovered,1,2026-08-22T18:39:25.039,TC02-20260822T180846502281-run2-0e5068,TC02-batch-20260822T180830-a18476,TC02,2,16,workload
cloud,347,v41-TC02-2-17-8ea6d93a,V4.1 TC02 Run 2 Customer 17,"V4.1 test order 17 for cloud_failure_with_stateful_edge_failover, run 2, phase workload",2026-08-22T18:08:54.812,edge_recovered,1,2026-08-22T18:39:25.386,TC02-20260822T180846502281-run2-0e5068,TC02-batch-20260822T180830-a18476,TC02,2,17,workload
cloud,348,v41-TC02-2-18-344f329e,V4.1 TC02 Run 2 Customer 18,"V4.1 test order 18 for cloud_failure_with_stateful_edge_failover, run 2, phase workload",2026-08-22T18:08:55.188,edge_recovered,1,2026-08-22T18:39:25.753,TC02-20260822T180846502281-run2-0e5068,TC02-batch-20260822T180830-a18476,TC02,2,18,workload
cloud,349,v41-TC02-2-19-8a0c5837,V4.1 TC02 Run 2 Customer 19,"V4.1 test order 19 for cloud_failure_with_stateful_edge_failover, run 2, phase workload",2026-08-22T18:08:55.589,edge_recovered,1,2026-08-22T18:39:26.272,TC02-20260822T180846502281-run2-0e5068,TC02-batch-20260822T180830-a18476,TC02,2,19,workload
cloud,350,v41-TC02-2-20-a8ea86f8,V4.1 TC02 Run 2 Customer 20,"V4.1 test order 20 for cloud_failure_with_stateful_edge_failover, run 2, phase workload",2026-08-22T18:08:56.004,edge_recovered,1,2026-08-22T18:39:26.671,TC02-20260822T180846502281-run2-0e5068,TC02-batch-20260822T180830-a18476,TC02,2,20,workload
cloud,351,v41-TC02-2-21-652279a9,V4.1 TC02 Run 2 Customer 21,"V4.1 test order 21 for cloud_failure_with_stateful_edge_failover, run 2, phase workload",2026-08-22T18:08:56.411,edge_recovered,1,2026-08-22T18:39:27.010,TC02-20260822T180846502281-run2-0e5068,TC02-batch-20260822T180830-a18476,TC02,2,21,workload
cloud,352,v41-TC02-2-22-12f3791c,V4.1 TC02 Run 2 Customer 22,"V4.1 test order 22 for cloud_failure_with_stateful_edge_failover, run 2, phase workload",2026-08-22T18:08:56.790,edge_recovered,1,2026-08-22T18:39:27.408,TC02-20260822T180846502281-run2-0e5068,TC02-batch-20260822T180830-a18476,TC02,2,22,workload
cloud,353,v41-TC02-2-23-e94ff8a9,V4.1 TC02 Run 2 Customer 23,"V4.1 test order 23 for cloud_failure_with_stateful_edge_failover, run 2, phase workload",2026-08-22T18:08:57.155,edge_recovered,1,2026-08-22T18:39:27.844,TC02-20260822T180846502281-run2-0e5068,TC02-batch-20260822T180830-a18476,TC02,2,23,workload
cloud,354,v41-TC02-2-24-0994274c,V4.1 TC02 Run 2 Customer 24,"V4.1 test order 24 for cloud_failure_with_stateful_edge_failover, run 2, phase workload",2026-08-22T18:08:57.556,edge_recovered,1,2026-08-22T18:39:28.206,TC02-20260822T180846502281-run2-0e5068,TC02-batch-20260822T180830-a18476,TC02,2,24,workload
cloud,355,v41-TC02-2-25-8507243c,V4.1 TC02 Run 2 Customer 25,"V4.1 test order 25 for cloud_failure_with_stateful_edge_failover, run 2, phase workload",2026-08-22T18:08:57.934,edge_recovered,1,2026-08-22T18:39:28.516,TC02-20260822T180846502281-run2-0e5068,TC02-batch-20260822T180830-a18476,TC02,2,25,workload
cloud,356,v41-TC02-2-26-8da457cf,V4.1 TC02 Run 2 Customer 26,"V4.1 test order 26 for cloud_failure_with_stateful_edge_failover, run 2, phase workload",2026-08-22T18:08:58.330,edge_recovered,1,2026-08-22T18:39:28.882,TC02-20260822T180846502281-run2-0e5068,TC02-batch-20260822T180830-a18476,TC02,2,26,workload
