snapshot_timestamp,version,batch_id,experiment_id,test_case_id,scenario,run_id,snapshot_stage,database,record_count,pending_sync_count,restored_from_edge_count,unique_client_order_ids,duplicate_client_order_ids,database_file_size_bytes
2026-08-22T18:32:58.589,4.1,TC04-batch-20260822T182655-4efa0a,TC04-20260822T183148503958-run5-776244,TC04,complete_service_failure,5,after_run,edge,300,300,0,300,0,167936
2026-08-22T18:32:59.113,4.1,TC04-batch-20260822T182655-4efa0a,TC04-20260822T183259113814-run6-7690cd,TC04,complete_service_failure,6,before_run,cloud,300,0,0,300,0,159744
2026-08-22T18:32:59.119,4.1,TC04-batch-20260822T182655-4efa0a,TC04-20260822T183259113814-run6-7690cd,TC04,complete_service_failure,6,before_run,edge,300,300,0,300,0,167936
2026-08-22T18:34:09.212,4.1,TC04-batch-20260822T182655-4efa0a,TC04-20260822T183259113814-run6-7690cd,TC04,complete_service_failure,6,after_run,cloud,300,0,0,300,0,159744
2026-08-22T18:34:09.218,4.1,TC04-batch-20260822T182655-4efa0a,TC04-20260822T183259113814-run6-7690cd,TC04,complete_service_failure,6,after_run,edge,300,300,0,300,0,167936
2026-08-22T18:34:09.742,4.1,TC04-batch-20260822T182655-4efa0a,TC04-20260822T183409742043-run7-4d6668,TC04,complete_service_failure,7,before_run,cloud,300,0,0,300,0,159744
2026-08-22T18:34:09.747,4.1,TC04-batch-20260822T182655-4efa0a,TC04-20260822T183409742043-run7-4d6668,TC04,complete_service_failure,7,before_run,edge,300,300,0,300,0,167936
2026-08-22T18:35:19.916,4.1,TC04-batch-20260822T182655-4efa0a,TC04-20260822T183409742043-run7-4d6668,TC04,complete_service_failure,7,after_run,cloud,300,0,0,300,0,159744
2026-08-22T18:35:19.922,4.1,TC04-batch-20260822T182655-4efa0a,TC04-20260822T183409742043-run7-4d6668,TC04,complete_service_failure,7,after_run,edge,300,300,0,300,0,167936
2026-08-22T18:35:20.443,4.1,TC04-batch-20260822T182655-4efa0a,TC04-20260822T183520443440-run8-1c8d5b,TC04,complete_service_failure,8,before_run,cloud,300,0,0,300,0,159744
2026-08-22T18:35:20.450,4.1,TC04-batch-20260822T182655-4efa0a,TC04-20260822T183520443440-run8-1c8d5b,TC04,complete_service_failure,8,before_run,edge,300,300,0,300,0,167936
2026-08-22T18:36:30.508,4.1,TC04-batch-20260822T182655-4efa0a,TC04-20260822T183520443440-run8-1c8d5b,TC04,complete_service_failure,8,after_run,cloud,300,0,0,300,0,159744
2026-08-22T18:36:30.514,4.1,TC04-batch-20260822T182655-4efa0a,TC04-20260822T183520443440-run8-1c8d5b,TC04,complete_service_failure,8,after_run,edge,300,300,0,300,0,167936
2026-08-22T18:36:31.034,4.1,TC04-batch-20260822T182655-4efa0a,TC04-20260822T183631034284-run9-a35395,TC04,complete_service_failure,9,before_run,cloud,300,0,0,300,0,159744
2026-08-22T18:36:31.040,4.1,TC04-batch-20260822T182655-4efa0a,TC04-20260822T183631034284-run9-a35395,TC04,complete_service_failure,9,before_run,edge,300,300,0,300,0,167936
2026-08-22T18:37:41.149,4.1,TC04-batch-20260822T182655-4efa0a,TC04-20260822T183631034284-run9-a35395,TC04,complete_service_failure,9,after_run,cloud,300,0,0,300,0,159744
2026-08-22T18:37:41.155,4.1,TC04-batch-20260822T182655-4efa0a,TC04-20260822T183631034284-run9-a35395,TC04,complete_service_failure,9,after_run,edge,300,300,0,300,0,167936
2026-08-22T18:37:41.671,4.1,TC04-batch-20260822T182655-4efa0a,TC04-20260822T183741671021-run10-313fd2,TC04,complete_service_failure,10,before_run,cloud,300,0,0,300,0,159744
2026-08-22T18:37:41.677,4.1,TC04-batch-20260822T182655-4efa0a,TC04-20260822T183741671021-run10-313fd2,TC04,complete_service_failure,10,before_run,edge,300,300,0,300,0,167936
2026-08-22T18:38:51.947,4.1,TC04-batch-20260822T182655-4efa0a,TC04-20260822T183741671021-run10-313fd2,TC04,complete_service_failure,10,after_run,cloud,300,0,0,300,0,159744
2026-08-22T18:38:51.953,4.1,TC04-batch-20260822T182655-4efa0a,TC04-20260822T183741671021-run10-313fd2,TC04,complete_service_failure,10,after_run,edge,300,300,0,300,0,167936
2026-08-22T18:38:58.573,4.1,TC02-batch-20260822T180830-a18476,TC05-20260822T183858558030-6e6453,TC05,scoped_recovery_state_check,183858,scope_check,cloud,300,0,0,300,0,159744
2026-08-22T18:38:58.576,4.1,TC02-batch-20260822T180830-a18476,TC05-20260822T183858558030-6e6453,TC05,scoped_recovery_state_check,183858,scope_check,edge,300,300,0,300,0,167936
2026-08-22T18:39:08.540,4.1,TC02-batch-20260822T180830-a18476,TC06-20260822T183908529355-6de730,TC06,cloud_restoration_scoped_edge_to_cloud_sync,183908,before_sync,cloud,300,0,0,300,0,159744
2026-08-22T18:39:08.544,4.1,TC02-batch-20260822T180830-a18476,TC06-20260822T183908529355-6de730,TC06,cloud_restoration_scoped_edge_to_cloud_sync,183908,before_sync,edge,300,300,0,300,0,167936
2026-08-22T18:41:19.262,4.1,TC02-batch-20260822T180830-a18476,TC06-20260822T183908529355-6de730,TC06,cloud_restoration_scoped_edge_to_cloud_sync,183908,after_sync,cloud,600,0,300,600,0,303104
2026-08-22T18:41:19.266,4.1,TC02-batch-20260822T180830-a18476,TC06-20260822T183908529355-6de730,TC06,cloud_restoration_scoped_edge_to_cloud_sync,183908,after_sync,edge,300,0,0,300,0,184320
2026-08-22T18:41:51.255,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184151255278-run1-7354ec,TC07,end_to_end_recovery_lifecycle,1,cycle_start,cloud,600,0,300,600,0,303104
2026-08-22T18:41:51.262,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184151255278-run1-7354ec,TC07,end_to_end_recovery_lifecycle,1,cycle_start,edge,300,0,0,300,0,184320
2026-08-22T18:42:03.675,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184151255278-run1-7354ec,TC07,end_to_end_recovery_lifecycle,1,edge_degraded_before_recovery,cloud,610,0,300,610,0,307200
2026-08-22T18:42:03.682,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184151255278-run1-7354ec,TC07,end_to_end_recovery_lifecycle,1,edge_degraded_before_recovery,edge,310,10,0,310,0,188416
2026-08-22T18:42:09.782,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184151255278-run1-7354ec,TC07,end_to_end_recovery_lifecycle,1,after_recovery_sync,cloud,620,0,310,620,0,311296
2026-08-22T18:42:09.785,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184151255278-run1-7354ec,TC07,end_to_end_recovery_lifecycle,1,after_recovery_sync,edge,310,0,0,310,0,188416
2026-08-22T18:42:13.664,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184151255278-run1-7354ec,TC07,end_to_end_recovery_lifecycle,1,cycle_end,cloud,630,0,310,630,0,315392
2026-08-22T18:42:13.668,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184151255278-run1-7354ec,TC07,end_to_end_recovery_lifecycle,1,cycle_end,edge,310,0,0,310,0,188416
2026-08-22T18:42:14.183,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184214183587-run2-408c2c,TC07,end_to_end_recovery_lifecycle,2,cycle_start,cloud,630,0,310,630,0,315392
2026-08-22T18:42:14.186,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184214183587-run2-408c2c,TC07,end_to_end_recovery_lifecycle,2,cycle_start,edge,310,0,0,310,0,188416
2026-08-22T18:42:25.691,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184214183587-run2-408c2c,TC07,end_to_end_recovery_lifecycle,2,edge_degraded_before_recovery,cloud,640,0,310,640,0,315392
2026-08-22T18:42:25.694,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184214183587-run2-408c2c,TC07,end_to_end_recovery_lifecycle,2,edge_degraded_before_recovery,edge,320,10,0,320,0,192512
2026-08-22T18:42:32.801,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184214183587-run2-408c2c,TC07,end_to_end_recovery_lifecycle,2,after_recovery_sync,cloud,650,0,320,650,0,319488
2026-08-22T18:42:32.805,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184214183587-run2-408c2c,TC07,end_to_end_recovery_lifecycle,2,after_recovery_sync,edge,320,0,0,320,0,192512
2026-08-22T18:42:36.684,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184214183587-run2-408c2c,TC07,end_to_end_recovery_lifecycle,2,cycle_end,cloud,660,0,320,660,0,327680
2026-08-22T18:42:36.686,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184214183587-run2-408c2c,TC07,end_to_end_recovery_lifecycle,2,cycle_end,edge,320,0,0,320,0,192512
2026-08-22T18:42:37.197,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184237197894-run3-c4c88e,TC07,end_to_end_recovery_lifecycle,3,cycle_start,cloud,660,0,320,660,0,327680
2026-08-22T18:42:37.200,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184237197894-run3-c4c88e,TC07,end_to_end_recovery_lifecycle,3,cycle_start,edge,320,0,0,320,0,192512
2026-08-22T18:42:53.534,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184237197894-run3-c4c88e,TC07,end_to_end_recovery_lifecycle,3,edge_degraded_before_recovery,cloud,670,0,320,670,0,339968
2026-08-22T18:42:53.536,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184237197894-run3-c4c88e,TC07,end_to_end_recovery_lifecycle,3,edge_degraded_before_recovery,edge,330,10,0,330,0,196608
2026-08-22T18:42:58.578,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184237197894-run3-c4c88e,TC07,end_to_end_recovery_lifecycle,3,after_recovery_sync,cloud,680,0,330,680,0,344064
2026-08-22T18:42:58.582,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184237197894-run3-c4c88e,TC07,end_to_end_recovery_lifecycle,3,after_recovery_sync,edge,330,0,0,330,0,196608
2026-08-22T18:43:02.488,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184237197894-run3-c4c88e,TC07,end_to_end_recovery_lifecycle,3,cycle_end,cloud,690,0,330,690,0,348160
2026-08-22T18:43:02.496,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184237197894-run3-c4c88e,TC07,end_to_end_recovery_lifecycle,3,cycle_end,edge,330,0,0,330,0,196608
2026-08-22T18:43:03.016,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184303016055-run4-de86c9,TC07,end_to_end_recovery_lifecycle,4,cycle_start,cloud,690,0,330,690,0,348160
2026-08-22T18:43:03.023,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184303016055-run4-de86c9,TC07,end_to_end_recovery_lifecycle,4,cycle_start,edge,330,0,0,330,0,196608
2026-08-22T18:43:14.621,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184303016055-run4-de86c9,TC07,end_to_end_recovery_lifecycle,4,edge_degraded_before_recovery,cloud,700,0,330,700,0,352256
2026-08-22T18:43:14.624,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184303016055-run4-de86c9,TC07,end_to_end_recovery_lifecycle,4,edge_degraded_before_recovery,edge,340,10,0,340,0,200704
2026-08-22T18:43:20.316,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184303016055-run4-de86c9,TC07,end_to_end_recovery_lifecycle,4,after_recovery_sync,cloud,710,0,340,710,0,352256
2026-08-22T18:43:20.320,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184303016055-run4-de86c9,TC07,end_to_end_recovery_lifecycle,4,after_recovery_sync,edge,340,0,0,340,0,200704
2026-08-22T18:43:24.696,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184303016055-run4-de86c9,TC07,end_to_end_recovery_lifecycle,4,cycle_end,cloud,720,0,340,720,0,356352
2026-08-22T18:43:24.710,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184303016055-run4-de86c9,TC07,end_to_end_recovery_lifecycle,4,cycle_end,edge,340,0,0,340,0,200704
2026-08-22T18:43:25.226,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184325225993-run5-95a7a2,TC07,end_to_end_recovery_lifecycle,5,cycle_start,cloud,720,0,340,720,0,356352
2026-08-22T18:43:25.228,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184325225993-run5-95a7a2,TC07,end_to_end_recovery_lifecycle,5,cycle_start,edge,340,0,0,340,0,200704
2026-08-22T18:43:39.289,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184325225993-run5-95a7a2,TC07,end_to_end_recovery_lifecycle,5,edge_degraded_before_recovery,cloud,730,0,340,730,0,360448
2026-08-22T18:43:39.291,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184325225993-run5-95a7a2,TC07,end_to_end_recovery_lifecycle,5,edge_degraded_before_recovery,edge,350,10,0,350,0,204800
2026-08-22T18:43:44.590,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184325225993-run5-95a7a2,TC07,end_to_end_recovery_lifecycle,5,after_recovery_sync,cloud,740,0,350,740,0,364544
2026-08-22T18:43:44.597,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184325225993-run5-95a7a2,TC07,end_to_end_recovery_lifecycle,5,after_recovery_sync,edge,350,0,0,350,0,204800
2026-08-22T18:43:49.167,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184325225993-run5-95a7a2,TC07,end_to_end_recovery_lifecycle,5,cycle_end,cloud,750,0,350,750,0,372736
2026-08-22T18:43:49.170,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184325225993-run5-95a7a2,TC07,end_to_end_recovery_lifecycle,5,cycle_end,edge,350,0,0,350,0,204800
2026-08-22T18:43:49.681,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184349680910-run6-999928,TC07,end_to_end_recovery_lifecycle,6,cycle_start,cloud,750,0,350,750,0,372736
2026-08-22T18:43:49.685,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184349680910-run6-999928,TC07,end_to_end_recovery_lifecycle,6,cycle_start,edge,350,0,0,350,0,204800
2026-08-22T18:44:01.525,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184349680910-run6-999928,TC07,end_to_end_recovery_lifecycle,6,edge_degraded_before_recovery,cloud,760,0,350,760,0,376832
2026-08-22T18:44:01.528,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184349680910-run6-999928,TC07,end_to_end_recovery_lifecycle,6,edge_degraded_before_recovery,edge,360,10,0,360,0,208896
2026-08-22T18:44:07.157,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184349680910-run6-999928,TC07,end_to_end_recovery_lifecycle,6,after_recovery_sync,cloud,770,0,360,770,0,380928
2026-08-22T18:44:07.160,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184349680910-run6-999928,TC07,end_to_end_recovery_lifecycle,6,after_recovery_sync,edge,360,0,0,360,0,208896
2026-08-22T18:44:11.247,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184349680910-run6-999928,TC07,end_to_end_recovery_lifecycle,6,cycle_end,cloud,780,0,360,780,0,380928
2026-08-22T18:44:11.250,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184349680910-run6-999928,TC07,end_to_end_recovery_lifecycle,6,cycle_end,edge,360,0,0,360,0,208896
2026-08-22T18:44:11.764,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184411764715-run7-11dd42,TC07,end_to_end_recovery_lifecycle,7,cycle_start,cloud,780,0,360,780,0,380928
2026-08-22T18:44:11.768,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184411764715-run7-11dd42,TC07,end_to_end_recovery_lifecycle,7,cycle_start,edge,360,0,0,360,0,208896
2026-08-22T18:44:29.453,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184411764715-run7-11dd42,TC07,end_to_end_recovery_lifecycle,7,edge_degraded_before_recovery,cloud,790,0,360,790,0,393216
2026-08-22T18:44:29.456,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184411764715-run7-11dd42,TC07,end_to_end_recovery_lifecycle,7,edge_degraded_before_recovery,edge,370,10,0,370,0,212992
2026-08-22T18:44:34.418,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184411764715-run7-11dd42,TC07,end_to_end_recovery_lifecycle,7,after_recovery_sync,cloud,800,0,370,800,0,397312
2026-08-22T18:44:34.421,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184411764715-run7-11dd42,TC07,end_to_end_recovery_lifecycle,7,after_recovery_sync,edge,370,0,0,370,0,212992
2026-08-22T18:44:38.547,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184411764715-run7-11dd42,TC07,end_to_end_recovery_lifecycle,7,cycle_end,cloud,810,0,370,810,0,401408
2026-08-22T18:44:38.552,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184411764715-run7-11dd42,TC07,end_to_end_recovery_lifecycle,7,cycle_end,edge,370,0,0,370,0,212992
2026-08-22T18:44:39.061,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184439061477-run8-9cf9e3,TC07,end_to_end_recovery_lifecycle,8,cycle_start,cloud,810,0,370,810,0,401408
2026-08-22T18:44:39.068,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184439061477-run8-9cf9e3,TC07,end_to_end_recovery_lifecycle,8,cycle_start,edge,370,0,0,370,0,212992
2026-08-22T18:44:51.847,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184439061477-run8-9cf9e3,TC07,end_to_end_recovery_lifecycle,8,edge_degraded_before_recovery,cloud,820,0,370,820,0,401408
2026-08-22T18:44:51.851,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184439061477-run8-9cf9e3,TC07,end_to_end_recovery_lifecycle,8,edge_degraded_before_recovery,edge,380,10,0,380,0,217088
2026-08-22T18:44:58.059,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184439061477-run8-9cf9e3,TC07,end_to_end_recovery_lifecycle,8,after_recovery_sync,cloud,830,0,380,830,0,409600
2026-08-22T18:44:58.063,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184439061477-run8-9cf9e3,TC07,end_to_end_recovery_lifecycle,8,after_recovery_sync,edge,380,0,0,380,0,217088
2026-08-22T18:45:02.363,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184439061477-run8-9cf9e3,TC07,end_to_end_recovery_lifecycle,8,cycle_end,cloud,840,0,380,840,0,417792
2026-08-22T18:45:02.367,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184439061477-run8-9cf9e3,TC07,end_to_end_recovery_lifecycle,8,cycle_end,edge,380,0,0,380,0,217088
2026-08-22T18:45:02.878,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184502878370-run9-27309f,TC07,end_to_end_recovery_lifecycle,9,cycle_start,cloud,840,0,380,840,0,417792
2026-08-22T18:45:02.883,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184502878370-run9-27309f,TC07,end_to_end_recovery_lifecycle,9,cycle_start,edge,380,0,0,380,0,217088
2026-08-22T18:45:15.394,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184502878370-run9-27309f,TC07,end_to_end_recovery_lifecycle,9,edge_degraded_before_recovery,cloud,850,0,380,850,0,421888
2026-08-22T18:45:15.398,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184502878370-run9-27309f,TC07,end_to_end_recovery_lifecycle,9,edge_degraded_before_recovery,edge,390,10,0,390,0,221184
2026-08-22T18:45:21.779,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184502878370-run9-27309f,TC07,end_to_end_recovery_lifecycle,9,after_recovery_sync,cloud,860,0,390,860,0,421888
2026-08-22T18:45:21.786,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184502878370-run9-27309f,TC07,end_to_end_recovery_lifecycle,9,after_recovery_sync,edge,390,0,0,390,0,221184
2026-08-22T18:45:26.030,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184502878370-run9-27309f,TC07,end_to_end_recovery_lifecycle,9,cycle_end,cloud,870,0,390,870,0,425984
2026-08-22T18:45:26.034,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184502878370-run9-27309f,TC07,end_to_end_recovery_lifecycle,9,cycle_end,edge,390,0,0,390,0,221184
2026-08-22T18:45:26.556,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184526556295-run10-69bf45,TC07,end_to_end_recovery_lifecycle,10,cycle_start,cloud,870,0,390,870,0,425984
2026-08-22T18:45:26.560,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184526556295-run10-69bf45,TC07,end_to_end_recovery_lifecycle,10,cycle_start,edge,390,0,0,390,0,221184
2026-08-22T18:45:39.926,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184526556295-run10-69bf45,TC07,end_to_end_recovery_lifecycle,10,edge_degraded_before_recovery,cloud,880,0,390,880,0,430080
2026-08-22T18:45:39.929,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184526556295-run10-69bf45,TC07,end_to_end_recovery_lifecycle,10,edge_degraded_before_recovery,edge,400,10,0,400,0,225280
2026-08-22T18:45:45.631,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184526556295-run10-69bf45,TC07,end_to_end_recovery_lifecycle,10,after_recovery_sync,cloud,890,0,400,890,0,434176
2026-08-22T18:45:45.636,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184526556295-run10-69bf45,TC07,end_to_end_recovery_lifecycle,10,after_recovery_sync,edge,400,0,0,400,0,225280
2026-08-22T18:45:49.484,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184526556295-run10-69bf45,TC07,end_to_end_recovery_lifecycle,10,cycle_end,cloud,900,0,400,900,0,438272
2026-08-22T18:45:49.494,4.1,TC07-batch-20260822T184151-4d9be0,TC07-20260822T184526556295-run10-69bf45,TC07,end_to_end_recovery_lifecycle,10,cycle_end,edge,400,0,0,400,0,225280
